id,microbial_group,indicator_or_pathogen,microorganism_common_name,units,molecular_or_culture,authors,bib_id,location_comment,location,country,matrix,technology,year_published,initial_concentration,final_concentration ,light_conditions,temperature_celsius,light_intensity_watts_per_square_meter,pH,moisture_content_percent,urine,additive,urea,experiment_id,nh3_mg_L,time_days,log10_reduction,imputed,comments
n515,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,12033102.05,741299.9998,Dark,25.794073,NA,8.253373,61.132095,Feces only,Organic,None,294,NA,37,1.2103836,,
n516,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,12033102.05,745953.4038,Dark,24.529497,NA,8.539093,61.930393,Feces only,Organic,None,294,NA,43,1.2076659,,
n517,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,12033102.05,616964.6768,Dark,22.995737,NA,8.55166,62.20156,Feces only,Organic,None,294,NA,46,1.2901173,,
n518,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,12033102.05,581168.8118,Dark,24.561245,NA,8.567533,62.219418,Feces only,Organic,None,294,NA,50,1.3160753,,
n519,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,12033102.05,238311.6645,Dark,26.395939,NA,9.114502,62.507786,Feces only,Organic,None,294,NA,57,1.7032323,,
n520,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,330277.5087,Dark,25.899897,NA,7.845296,61.49652,Feces only,Organic,None,295,NA,2,0,,
n521,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,197818.5435,Dark,26.936954,NA,7.848603,61.501812,Feces only,Organic,None,295,NA,3,0.222612,,
n522,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,104133.748,Dark,26.940922,NA,7.853233,60.474014,Feces only,Organic,None,295,NA,4,0.5012875,,
n523,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,80836.68586,Dark,26.69753,NA,7.60918,60.48724,Feces only,Organic,None,295,NA,7,0.6112705,,
n524,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,55115.78534,Dark,26.188923,NA,7.617117,59.979294,Feces only,Organic,None,295,NA,9,0.777603,,
n525,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,48576.58723,Dark,25.423697,NA,7.6250534,59.988552,Feces only,Organic,None,295,NA,11,0.832452,,
n526,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,31121.70631,Dark,24.925009,NA,7.9008527,60.00509,Feces only,Organic,None,295,NA,15,1.0258156,,
n527,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,14446.21254,Dark,24.938236,NA,7.9140806,60.5342,Feces only,Organic,None,295,NA,18,1.359125,,
n528,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,9233.981497,Dark,25.462057,NA,7.92334,61.058018,Feces only,Organic,None,295,NA,20,1.55349,,
n529,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,8142.451868,Dark,25.471315,NA,7.931938,61.06728,Feces only,Organic,None,295,NA,22,1.6081238,,
n530,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,7182.3142,Dark,25.483883,NA,8.459726,60.56396,Feces only,Organic,None,295,NA,25,1.6626146,,
n531,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,4319.570833,Dark,25.76365,NA,8.224934,60.843727,Feces only,Organic,None,295,NA,30,1.8834384,,
n532,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,3150.323842,Dark,26.044079,NA,9.019923,60.606953,Feces only,Organic,None,295,NA,35,2.0205238,,
n533,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,2603.862218,Dark,25.794073,NA,8.253373,61.132095,Feces only,Organic,None,295,NA,37,2.103261,,
n534,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,493.5059578,Dark,24.529497,NA,8.539093,61.930393,Feces only,Organic,None,295,NA,43,2.8255866,,
n535,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,408.4388079,Dark,22.995737,NA,8.55166,62.20156,Feces only,Organic,None,295,NA,46,2.907752,,
n536,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,317.2709434,Dark,24.561245,NA,8.567533,62.219418,Feces only,Organic,None,295,NA,50,3.0174487,,
n537,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,330277.5087,319.6304896,Dark,26.395939,NA,9.114502,62.507786,Feces only,Organic,None,295,NA,57,3.0142308,,
n538,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,6795884.669,Dark,28.222515,NA,8.721194,56.050247,Feces only,Ash,None,296,NA,1,0,,
n539,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,2663368.752,Dark,27.553835,NA,8.711749,54.727993,Feces only,Ash,None,296,NA,2,0.4068147,,
n540,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,1042807.149,Dark,26.671703,NA,8.702305,54.2,Feces only,Ash,None,296,NA,3,0.814042,,
n541,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,634199.0688,Dark,25.782017,NA,8.475633,53.840195,Feces only,Ash,None,296,NA,4,1.0300204,,
n542,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,87005.75901,Dark,25.113337,NA,8.456743,53.3793,Feces only,Ash,None,296,NA,7,1.892698,,
n543,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,62296.40713,Dark,25.098225,NA,8.44541,54.24065,Feces only,Ash,None,296,NA,9,2.037783,,
n544,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,44604.46144,Dark,25.083113,NA,8.434076,52.91462,Feces only,Ash,None,296,NA,11,2.1828677,,
n545,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,28580.47879,Dark,25.068,NA,8.411409,51.584812,Feces only,Ash,None,296,NA,14,2.3761765,,
n546,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,37493.06977,Dark,24.614658,NA,8.384964,50.68946,Feces only,Ash,None,296,NA,16,2.258295,,
n547,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,21539.81654,Dark,24.384209,NA,8.364186,50.239895,Feces only,Ash,None,296,NA,19,2.499004,,
n548,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,18157.28875,Dark,23.4813,NA,8.352852,46.705704,Feces only,Ash,None,296,NA,22,2.573195,,
n549,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,9326.212355,Dark,23.239517,NA,8.777862,45.37023,Feces only,Ash,None,296,NA,25,2.8625407,,
n550,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,6795884.669,5950.334768,Dark,23.205515,NA,8.743861,44.898,Feces only,Ash,None,296,NA,31,3.0577046,,
n551,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,5602.327588,Dark,28.222515,NA,8.721194,56.050247,Feces only,Ash,None,297,NA,1,0,,
n552,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,4246.332523,Dark,27.553835,NA,8.711749,54.727993,Feces only,Ash,None,297,NA,2,0.1203545,,
n553,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,2728.610211,Dark,26.671703,NA,8.702305,54.2,Feces only,Ash,None,297,NA,3,0.312427,,
n554,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,957.4336783,Dark,25.782017,NA,8.475633,53.840195,Feces only,Ash,None,297,NA,4,0.7672598,,
n555,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,853.5634301,Dark,25.113337,NA,8.456743,53.3793,Feces only,Ash,None,297,NA,7,0.8171327,,
n556,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,805.1691007,Dark,25.098225,NA,8.44541,54.24065,Feces only,Ash,None,297,NA,9,0.8424814,,
n557,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,759.1585716,Dark,25.083113,NA,8.434076,52.91462,Feces only,Ash,None,297,NA,11,0.868036,,
n558,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,676.4778796,Dark,25.068,NA,8.411409,51.584812,Feces only,Ash,None,297,NA,14,0.9181149,,
n559,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,674.2345447,Dark,24.614658,NA,8.384964,50.68946,Feces only,Ash,None,297,NA,16,0.9195575,,
n560,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,672.3173207,Dark,24.384209,NA,8.364186,50.239895,Feces only,Ash,None,297,NA,18,0.9207942,,
n561,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,565.9329756,Dark,23.4813,NA,8.352852,46.705704,Feces only,Ash,None,297,NA,22,0.9956035,,
n562,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,532.8340868,Dark,23.239517,NA,8.777862,45.37023,Feces only,Ash,None,297,NA,25,1.0217765,,
n563,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,5602.327588,528.3022983,Dark,23.205515,NA,8.743861,44.898,Feces only,Ash,None,297,NA,30,1.025486,,
n564,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,46924254.32,Dark,24.874283,NA,7.3433805,61.24333,Feces only,Organic,None,298,NA,1,0,,
n565,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,10151967.49,Dark,29.272375,NA,7.3521614,59.70888,Feces only,Organic,None,298,NA,2,0.664847162,,
n566,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,4848300.387,Dark,33.9306,NA,7.378504,57.676125,Feces only,Organic,None,298,NA,3,0.98580786,,
n567,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,927361.172,Dark,31.880278,NA,8.194022,55.912277,Feces only,Organic,None,298,NA,4,1.704148472,,
n568,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,629689.7697,Dark,25.989447,NA,7.9646235,55.427135,Feces only,Organic,None,298,NA,7,1.872270742,,
n569,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,547004.9626,Dark,25.5065,NA,8.253293,55.19774,Feces only,Organic,None,298,NA,9,1.933406114,,
n570,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,712229.7123,Dark,25.535038,NA,8.292807,53.689632,Feces only,Organic,None,298,NA,11,1.818777293,,
n571,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,663823.1621,Dark,25.34735,NA,8.321344,53.202297,Feces only,Organic,None,298,NA,14,1.849344978,,
n572,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,509827.8795,Dark,25.373692,NA,8.349882,52.975094,Feces only,Organic,None,298,NA,16,1.963973799,,
n573,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,391556.7903,Dark,25.432962,NA,8.664893,51.226612,Feces only,Organic,None,298,NA,18,2.07860262,,
n574a,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,215263.0217,Dark,25.476866,NA,8.706602,50.754642,Feces only,Organic,None,298,NA,22,2.338427948,,
n574b,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,629689.7697,Dark,25.5,NA,9,51,Feces only,Organic,None,298,NA,25,1.872270742,,
n575,Bacteria,Indicator,Enterococci,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,46924254.32,492197.8791,Dark,25.547112,NA,9.039176,51.085022,Feces only,Organic,None,298,NA,30,1.979257642,,
n576,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,42649.37427,Dark,24.874283,NA,7.3433805,61.24333,Feces only,Organic,None,299,NA,1,0,,
n577,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,34531.0359,Dark,29.272375,NA,7.3521614,59.70888,Feces only,Organic,None,299,NA,2,0.091703057,,
n578,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,7470.719758,Dark,33.9306,NA,7.369723,59.208374,Feces only,Organic,None,299,NA,3,0.756550218,,
n579,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,3267.323525,Dark,31.880278,NA,7.378504,57.676125,Feces only,Organic,None,299,NA,4,1.115720524,,
n580,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,2599.244667,Dark,25.989447,NA,8.194022,55.912277,Feces only,Organic,None,299,NA,7,1.215065502,,
n581,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,1674.168347,Dark,25.5065,NA,7.9646235,55.427135,Feces only,Organic,None,299,NA,9,1.406113537,,
n582,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,1005.040137,Dark,25.535038,NA,8.253293,55.19774,Feces only,Organic,None,299,NA,11,1.627729258,,
n583,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,1588.083606,Dark,25.4,NA,8.292807,53.689632,Feces only,Organic,None,299,NA,14,1.429039301,,
n584,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,970.2855492,Dark,25.34735,NA,8.321344,53.202297,Feces only,Organic,None,299,NA,16,1.6430131,,
n585,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,904.3402855,Dark,25.373692,NA,8.349882,52.975094,Feces only,Organic,None,299,NA,18,1.673580786,,
n586,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,828.1752944,Dark,25.432962,NA,8.664893,51.226612,Feces only,Organic,None,299,NA,22,1.711790393,,
n587,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,936.732785,Dark,25.476866,NA,8.706602,50.754642,Feces only,Organic,None,299,NA,25,1.658296943,,
n588,Bacteria,Indicator,Escherichia coli,CFU/g,Culture,Niwagaba et al.(2009),,Laboratory-based study,Kampala,Uganda,Fecal sludge,Dry toilet,2009,42649.37427,842.8769786,Dark,25.547112,NA,9.039176,51.085022,Feces only,Organic,None,299,NA,30,1.704148472,,
n589,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,31622.7766,8912.509381,Dark,21,NA,7.4,94.4,Excreta,None,None,300,NA,0,0.55,,
n590,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,31622.7766,1000,Dark,21,NA,7.1,94.4,Excreta,None,None,300,NA,4,1.5,,
n591,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,31622.7766,707.9457844,Dark,21,NA,7.3,94.4,Excreta,None,None,300,NA,7,1.65,,
n593,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,630957.3445,707945.7844,Dark,15,NA,6.9,91.2,Excreta,None,None,302,NA,0,-0.05,,control reactor
n594,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,630957.3445,501187.2336,Dark,15,NA,6.7,91.2,Excreta,None,None,302,NA,2,0.1,,control reactor
n595,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,630957.3445,794328.2347,Dark,15,NA,6.8,91.2,Excreta,None,None,302,NA,3,-0.1,,control reactor
n596,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,630957.3445,398107.1706,Dark,15,NA,6.8,91.2,Excreta,None,None,302,NA,4,0.2,,control reactor
n597,Bacteria,Indicator,Escherichia coli,CFU/ml,Culture,Anderson et al. (2015),,Field-based study,Blantyre ,Malawi,Fecal sludge,Latrine,2015,630957.3445,794328.2347,Dark,15,NA,7.1,91.2,Excreta,None,None,302,NA,7,-0.1,,control reactor
